Name,Age,Gender,Hours_Studied,IQ,Physics_Marks,Math_Marks,Chemistry_Marks,Has_Part_Time_Job,Study_Hours_Group
Travis Silva,27,Male,2.670767333,141,53,74,63,FALSE,Low
Eric Walker,27,Male,7.160232392,111,72,62,46,FALSE,High
Amanda Franklin,31,Female,2.094046323,88,96,51,51,FALSE,Low
Nicholas Stuart,22,Male,7.860060841,96,77,90,63,TRUE,High
April Hamilton,18,Male,9.190202388,120,95,61,81,FALSE,High
Pamela Smith,39,Female,6.036526937,85,95,50,47,TRUE,High
Valerie Williams,37,Male,7.327973989,103,100,63,81,TRUE,High
Robert Jennings,40,Male,1.645234379,105,94,79,67,TRUE,Low
Patrick Griffith,34,Female,8.427650169,118,74,94,89,TRUE,High
Andrew Washington,31,Male,8.071196014,104,75,41,72,TRUE,High
Shirley Becker,45,Female,3.389660615,92,40,80,68,TRUE,Low
Dylan Burke,25,Female,1.323691596,131,94,81,55,TRUE,Low
Kim Chase,30,Male,9.574389474,86,84,65,42,TRUE,High
Carrie Williams,19,Female,8.052009816,94,48,57,66,TRUE,High
Shelley Pearson,37,Female,4.929965537,99,62,86,69,FALSE,Low
Thomas Mcgee,31,Female,3.340738619,95,47,70,74,TRUE,Low
Jared Mcdowell,24,Female,9.277561277,145,46,55,96,FALSE,High
James Vega,42,Male,6.163594756,111,51,58,72,FALSE,High
Lindsay Fernandez,38,Male,8.418166678,127,43,63,41,FALSE,High
Andrew Nunez,20,Female,1.851574453,117,51,56,86,TRUE,Low
Thomas Bell,35,Male,6.384970076,126,45,91,88,TRUE,High
Michael Salazar,41,Female,4.69280363,127,68,89,69,TRUE,Low
Eileen Edwards,41,Female,9.300217603,128,76,43,59,FALSE,High
Christine Joyce,24,Male,8.294852999,119,95,98,42,TRUE,High
Stuart Mitchell,27,Female,2.0106284,143,67,52,99,TRUE,Low
Brandi Lewis,38,Male,6.62081233,83,64,69,81,FALSE,High
Mr. Gerald Nelson,43,Male,1.455774873,93,64,81,75,FALSE,Low
Patricia Anderson,29,Female,4.254385884,125,54,81,52,FALSE,Low
Shelby Lee,37,Female,2.797243023,147,84,84,89,FALSE,Low
Kelly Nixon,23,Female,3.410950216,89,98,90,61,FALSE,Low
Jordan Jones,42,Male,2.196918316,104,68,52,53,TRUE,Low
Tina Stephenson,23,Female,7.747550007,120,80,54,41,FALSE,High
William Rivera,26,Female,7.469655764,87,63,95,45,TRUE,High
James Scott,35,Male,2.937870803,86,68,70,59,FALSE,Low
Angela Marquez,42,Female,2.421445733,149,53,91,81,FALSE,Low
Michael Robles,38,Male,8.683786974,141,69,100,51,TRUE,High
Ricky Henderson,25,Male,6.992305768,104,94,52,76,FALSE,High
Brian Moore,45,Male,7.780367908,123,87,71,82,TRUE,High
Jennifer Ortega,45,Male,8.85931183,121,79,57,86,TRUE,High
Tyler Phelps,19,Male,4.272820495,104,89,90,62,FALSE,Low
Juan Nelson,27,Female,9.419790032,104,43,56,44,TRUE,High
David Jackson,19,Male,1.909257632,96,89,82,70,FALSE,Low
Sarah Allen,33,Female,4.377637722,143,56,47,40,TRUE,Low
Walter Sparks,34,Male,6.059213934,127,55,50,65,TRUE,High
Scott Fields,36,Female,7.236752036,86,82,46,42,TRUE,High
Grace Taylor,40,Male,4.583488762,128,77,76,73,FALSE,Low
Diana Fields,22,Male,7.37276964,136,50,73,82,TRUE,High
Desiree Hendricks,31,Male,4.302956384,145,60,77,79,FALSE,Low
Jeff Reynolds,20,Female,7.962609891,102,100,100,54,FALSE,High
Brendan Graham,19,Male,3.541254986,89,57,60,81,TRUE,Low
Michael Brewer,27,Male,3.89430409,112,62,93,41,FALSE,Low
Margaret Fletcher,24,Male,1.247011969,110,58,49,62,FALSE,Low
Susan Hanson,27,Male,2.094956801,94,95,71,40,FALSE,Low
Amber Hernandez,40,Male,3.222693289,98,52,41,73,TRUE,Low
Abigail Delgado,34,Female,9.411729368,124,50,83,69,FALSE,High
Heather Vega,23,Female,4.373411668,150,78,59,72,TRUE,Low
Shannon Ramirez,36,Female,3.514129869,123,99,57,59,FALSE,Low
Jesse Bell,45,Female,4.742851657,125,70,78,79,TRUE,Low
Ashley Trujillo,21,Male,9.325009512,122,78,59,100,FALSE,High
Mark Cole,35,Male,4.374212391,141,72,51,100,FALSE,Low
Stacy Olson,28,Male,2.573117609,111,67,78,74,TRUE,Low
Harold Johnson,45,Female,4.543861814,118,88,50,46,TRUE,Low
Emma Long,35,Male,5.683211539,128,74,87,47,FALSE,High
Jordan Ochoa,37,Male,7.858213602,127,53,73,50,FALSE,High
Jamie Miller,35,Female,2.869046355,128,67,50,75,TRUE,Low
Alexander Baker,32,Female,4.422944065,109,91,86,41,TRUE,Low
Sarah Parker,44,Male,8.628033504,138,67,46,84,FALSE,High
Jason Powers,33,Male,1.852795867,132,76,74,74,TRUE,Low
Jessica Manning,28,Female,4.254713414,97,46,54,51,FALSE,Low
Ryan Singleton,42,Female,1.839629479,100,57,94,80,TRUE,Low
Bailey Dillon,24,Female,6.040297394,144,70,48,62,TRUE,High
Shelly Horn,18,Male,3.009870727,136,47,77,74,FALSE,Low
Matthew Miller,20,Male,2.206966684,150,100,64,98,FALSE,Low
Allison Smith,37,Female,2.430145967,149,49,51,44,TRUE,Low
Mark Torres,35,Male,5.882643494,148,64,89,81,TRUE,High
Adam Thomas,42,Male,6.578129468,83,72,56,93,FALSE,High
John White,24,Male,1.268035568,113,61,100,50,FALSE,Low
Alexander Harris,19,Female,6.438593339,85,94,49,52,FALSE,High
Karen Kelly,32,Male,2.488567213,134,98,63,91,FALSE,Low
Noah George,34,Female,2.405129896,141,84,40,72,TRUE,Low
Nicole Wood,33,Male,5.986008217,90,54,44,70,TRUE,High
Stephanie Williams,19,Female,1.178766844,116,73,49,71,TRUE,Low
Kara Walker,35,Female,3.794932021,144,75,90,59,TRUE,Low
Danny Jennings,31,Female,7.474150749,88,97,59,49,FALSE,High
Matthew Martin,32,Male,6.816148685,82,84,61,72,TRUE,High
Jose Richardson,44,Female,5.475561616,114,94,49,89,TRUE,High
Aaron Harper,35,Female,6.448291539,111,54,84,71,TRUE,High
Nicole Keller,19,Female,5.509070788,118,51,56,62,TRUE,High
Jesse Miller,18,Female,3.39784481,132,76,47,87,FALSE,Low
Patrick Smith,25,Male,7.350738297,139,67,42,90,TRUE,High
Dennis Morris,18,Male,2.032030312,119,75,64,73,FALSE,Low
Connie Peterson,37,Male,1.677016412,102,68,91,97,TRUE,Low
John Le,26,Male,8.723421654,149,99,62,75,FALSE,High
Victoria Thomas,29,Female,3.151013297,105,71,78,91,FALSE,Low
Parker Jones,39,Female,4.57326045,114,97,41,44,TRUE,Low
Benjamin Romero,29,Male,5.320306282,147,55,92,52,TRUE,High
Brianna Martinez,44,Male,6.171228467,127,66,68,73,FALSE,High
Kayla Davenport,43,Female,9.943950697,81,64,80,68,FALSE,High
Jennifer Mann,20,Female,5.820559448,98,87,63,79,TRUE,High
Thomas Brown,29,Female,2.731513169,137,66,73,93,TRUE,Low
Bryan Smith,37,Male,4.432639522,115,76,71,65,TRUE,Low
Lori Barker,43,Male,4.42835742,115,41,67,51,TRUE,Low
Marc Proctor,44,Male,2.0244889,141,97,90,43,TRUE,Low
Richard Walker,34,Female,8.639777691,84,94,98,42,TRUE,High
Kimberly Lewis,43,Male,2.34995806,106,53,79,76,FALSE,Low
Samantha Sharp,35,Female,3.421740905,86,94,87,86,TRUE,Low
Erika Jones,35,Male,9.607345378,80,73,42,50,FALSE,High
Stacy Becker,37,Male,6.41678175,145,79,43,69,TRUE,High
Jonathan Lozano,22,Female,6.200768003,111,47,92,76,TRUE,High
Kristen Mckinney,30,Male,1.912809894,116,59,54,98,TRUE,Low
Adam Carter,39,Female,3.253630366,101,86,64,73,TRUE,Low
Virginia Griffin,34,Female,2.698854273,139,93,40,79,FALSE,Low
Amy Williams,20,Female,2.557735933,129,97,88,59,TRUE,Low
Susan Smith,38,Male,4.952936038,118,88,56,75,TRUE,Low
Marcus Hicks,45,Female,2.455486178,121,100,49,81,TRUE,Low
Melody Miller,30,Female,9.654935538,133,72,96,57,FALSE,High
John Wilson,31,Male,1.870728725,145,86,40,73,FALSE,Low
Wayne Graham,25,Male,3.276746013,85,42,49,93,TRUE,Low
Olivia Martin,43,Male,6.570063846,103,45,76,46,FALSE,High
Lucas Obrien,30,Female,3.197928932,132,73,74,60,TRUE,Low
Richard Graves,23,Female,2.234206954,127,65,65,97,TRUE,Low
Timothy Callahan,39,Male,7.608770277,116,100,78,90,FALSE,High
Ashley Wright,18,Male,5.864109501,122,100,95,45,FALSE,High
Danny Cobb,18,Female,9.35924654,145,63,100,54,TRUE,High
Manuel Hayes,25,Male,2.313422109,101,98,57,42,FALSE,Low
Henry Baker,29,Female,6.558929825,94,42,89,46,FALSE,High
Alex Sanford,36,Female,8.975177366,137,90,67,83,FALSE,High
Amy Hart,44,Female,5.95615184,141,66,73,54,TRUE,High
Dorothy Heath,26,Female,5.487913833,84,94,50,56,TRUE,High
Kevin Singleton,19,Male,6.384466974,88,72,50,48,FALSE,High
Jonathon Campbell,32,Male,7.272672647,90,77,90,47,FALSE,High
Robert Freeman,19,Male,4.561524451,140,77,91,96,TRUE,Low
Molly Hanson,42,Male,2.355459253,140,94,88,41,TRUE,Low
Joshua Walker,45,Female,5.148075025,80,85,47,49,TRUE,High
Amber Hill,38,Male,5.662565491,135,99,66,74,TRUE,High
Cody Newton,37,Male,2.632143896,109,87,56,87,FALSE,Low
Nicholas Jones,32,Male,9.786925894,81,69,82,89,TRUE,High
Richard Reynolds,18,Male,8.361279188,120,91,75,73,FALSE,High
Melissa Jackson,30,Male,7.903529372,133,42,43,89,TRUE,High
Timothy Soto,23,Male,5.444426375,141,67,62,51,FALSE,High
Brian Figueroa,36,Female,9.837630467,131,67,57,86,TRUE,High
Tommy Perez,36,Female,7.319993615,80,52,76,80,FALSE,High
Deborah Parker,31,Female,2.717944482,124,77,73,92,FALSE,Low
Frank Andrews,27,Male,3.354170396,142,89,71,87,FALSE,Low
Rachel Boyd,42,Male,5.477608744,150,48,77,58,TRUE,High
Timothy Smith,30,Female,2.106679685,91,73,49,45,FALSE,Low
Tracy Cox,44,Female,8.489644987,107,66,44,93,FALSE,High
Shannon James,32,Male,5.205850571,83,91,40,43,FALSE,High
Alicia Cabrera,26,Female,1.326257998,136,45,46,77,FALSE,Low
Ernest Pope,27,Female,7.412913818,103,60,74,52,FALSE,High
Joseph Ramos,40,Male,9.113084619,142,61,99,42,TRUE,High
Lori Wilson,32,Male,9.81052375,89,96,80,91,TRUE,High
Sherry Lynch,31,Female,1.779223742,126,67,80,86,TRUE,Low
Lee Hernandez,22,Male,1.192937344,135,46,48,96,TRUE,Low
Ricardo Murphy,26,Female,2.353703736,128,45,90,64,TRUE,Low
Richard Barr,18,Female,8.141300342,119,85,49,81,FALSE,High
Bradley Barnes,23,Male,4.465540999,82,75,85,43,FALSE,Low
Gail Hatfield,21,Female,4.35723604,94,58,72,80,FALSE,Low
Donna Holt,31,Male,8.401736301,122,92,74,81,TRUE,High
Dr. Jennifer Whitaker,34,Male,9.533801367,96,88,78,83,TRUE,High
Leslie Mann,32,Female,7.589200576,142,75,72,69,TRUE,High
Whitney Smith,27,Female,2.775593592,90,42,95,52,TRUE,Low
Tyler Strickland,22,Female,3.670448961,87,89,68,79,TRUE,Low
Sharon Rogers,18,Male,8.9519806,131,76,79,82,TRUE,High
Jordan Simmons,28,Male,1.130793377,135,66,64,78,TRUE,Low
Carlos Huerta,19,Male,5.524968949,94,96,42,92,TRUE,High
Katherine Johnson,38,Male,8.157212838,84,62,58,60,TRUE,High
Stanley Boone,18,Male,1.365663474,97,85,80,75,FALSE,Low
Mariah Mclean,34,Female,5.083227699,98,80,46,77,TRUE,High
Mariah Jones,21,Female,3.233538031,88,72,100,46,FALSE,Low
Matthew Carter,35,Female,7.411593807,86,56,74,99,FALSE,High
Jessica Allen,27,Male,3.987276877,108,41,45,46,FALSE,Low
Bryan Williamson,38,Male,4.560395876,109,92,63,56,FALSE,Low
Christian Gomez,37,Male,5.37234492,120,76,74,71,FALSE,High
Kevin Hardin,18,Female,5.885831725,91,83,69,44,TRUE,High
Deanna Jimenez,37,Female,9.700433968,124,45,98,86,TRUE,High
Mark Wood,21,Female,3.794299692,108,64,93,51,TRUE,Low
Andrew Ray,19,Male,2.885813942,82,58,60,64,TRUE,Low
Joshua Harris,42,Female,2.271755069,114,86,87,82,TRUE,Low
Gerald Moore,43,Female,2.093161446,130,87,99,48,FALSE,Low
William Glover,28,Female,6.774935931,147,93,47,66,FALSE,High
Mr. Jeremy King,43,Male,8.3838112,125,44,49,90,FALSE,High
Jennifer Herrera,36,Female,5.703660384,105,83,64,62,FALSE,High
Elizabeth Hall,31,Female,5.042640264,139,74,92,41,FALSE,High
Jennifer Saunders,23,Male,8.419359946,137,72,98,55,FALSE,High
Amy Sanchez,41,Male,7.407653655,94,50,77,82,FALSE,High
John Zuniga,38,Male,7.168423049,95,45,60,57,FALSE,High
Caleb Parker,35,Female,8.610383558,144,92,63,88,FALSE,High
Katherine Pineda,37,Male,4.827349709,111,74,95,84,FALSE,Low
Stephen Tucker,41,Female,9.252377026,91,49,77,75,FALSE,High
Charles York,32,Female,4.779917576,81,67,94,40,FALSE,Low
Rachel Morales,41,Female,1.951702779,88,55,70,67,TRUE,Low
Toni Shepherd,45,Male,9.986506438,91,93,95,94,FALSE,High
Isaac Gutierrez,33,Female,1.451187163,128,78,50,44,TRUE,Low
Erik Ortiz,25,Female,1.96610603,84,93,75,48,FALSE,Low
George Carson,23,Female,2.794489657,110,55,86,45,TRUE,Low
Mr. Erik Jones IV,44,Female,8.174884055,132,42,44,88,FALSE,High
Jay Waters,36,Female,5.389866685,121,57,85,76,TRUE,High
Andrew Cook,32,Male,1.419169991,134,67,80,83,TRUE,Low
Noah Johnson,37,Male,7.355006513,136,73,83,62,FALSE,High
Stephen Bell,37,Female,9.840708156,144,54,82,80,TRUE,High
Bradley Adkins,44,Male,5.357212932,134,78,78,49,TRUE,High
Emily Roberts,22,Male,6.641981443,105,95,71,85,FALSE,High
James Alvarado,23,Female,6.485490175,143,58,40,66,FALSE,High
Peter Freeman,36,Female,5.231531817,106,88,40,82,TRUE,High
Mrs. Jennifer Murphy,22,Male,2.643425414,116,51,58,52,FALSE,Low
Theodore Chan,33,Female,8.999063353,100,83,48,46,TRUE,High
Karen Ward,30,Female,5.749942161,150,94,75,41,FALSE,High
William Myers,38,Male,9.926986488,87,77,42,90,FALSE,High
Michael Contreras,39,Female,7.03585221,139,94,64,71,TRUE,High
Elizabeth Tran,25,Male,1.143277522,110,58,96,51,FALSE,Low
Nicole Dunn,44,Female,5.880433715,91,77,61,96,TRUE,High
Ms. Danielle Smith,19,Female,3.402037749,96,99,82,45,TRUE,Low
Leah Martinez,23,Female,7.213369123,122,98,76,91,TRUE,High
Jeffrey Guzman,28,Male,3.366763683,103,61,73,52,FALSE,Low
Anthony Tapia,23,Female,5.16083136,109,72,63,56,FALSE,High
Christina Johnson,38,Female,9.780128874,86,50,97,44,FALSE,High
April Heath,23,Female,2.220421644,82,86,90,98,TRUE,Low
Kevin Zimmerman,43,Male,7.888978665,107,62,88,53,TRUE,High
Mary Ayala,21,Female,4.271297424,120,91,69,58,FALSE,Low
Frank Davis,28,Male,8.386892354,118,58,72,42,TRUE,High
Brittany Robertson,24,Male,5.769313872,111,84,70,64,FALSE,High
Laura Wallace,43,Male,5.29969179,83,62,53,65,TRUE,High
Vincent Sanders,23,Female,5.860783787,112,69,74,87,TRUE,High
Brandon Henson,27,Male,8.318327339,92,55,79,68,TRUE,High
April Hughes,40,Male,5.673346676,113,50,77,68,TRUE,High
David Allison,22,Female,4.348558622,148,46,82,98,FALSE,Low
Belinda Jackson,45,Male,4.636405404,121,88,99,89,TRUE,Low
John Hall,18,Male,2.550535157,120,97,98,48,FALSE,Low
Jessica Carroll,43,Male,7.071407491,103,72,52,79,TRUE,High
Jose Hansen,45,Male,4.512256973,116,85,94,87,TRUE,Low
Jennifer Welch,39,Female,6.842480349,143,51,79,81,FALSE,High
Stacey Smith,33,Female,5.431210382,126,75,98,49,FALSE,High
Richard Rodriguez,23,Male,3.990351229,87,89,74,69,TRUE,Low
Alexis Webb,45,Female,4.43955786,105,42,75,90,FALSE,Low
Sharon Benson,24,Male,3.551027138,120,74,54,87,FALSE,Low
Casey Johnson,41,Female,5.97437288,147,81,100,61,TRUE,High
Tonya Serrano,18,Female,2.532849292,114,59,85,42,TRUE,Low
Kari Martinez,44,Female,1.494570996,94,64,89,56,TRUE,Low
Lauren Young,20,Male,8.688642162,125,56,58,62,TRUE,High
Jason Freeman,38,Male,9.759239073,98,59,87,75,TRUE,High
Jennifer Day,34,Male,7.571679428,142,52,82,59,FALSE,High
Michelle Mckee,44,Male,4.046271324,140,52,72,50,FALSE,Low
Richard Freeman,26,Male,2.376799795,126,52,49,79,FALSE,Low
Christopher Curtis,42,Male,7.558489466,127,86,100,57,FALSE,High
William Mathews,27,Male,4.283174792,122,89,62,97,FALSE,Low
Amy Strong,35,Male,9.579892303,96,79,87,83,FALSE,High
Catherine Hernandez,43,Male,4.920332651,146,94,52,52,TRUE,Low
Michelle Fletcher,30,Male,9.509447721,106,59,95,98,FALSE,High
Chad Meyer,19,Female,4.497579659,145,51,60,52,FALSE,Low
Brian Martinez,21,Female,4.439940782,150,47,84,72,FALSE,Low
David Hernandez,45,Male,2.162742857,102,50,63,87,TRUE,Low
Donald Graves,45,Male,9.672842165,143,45,93,98,TRUE,High
Stephanie English,26,Male,1.94551478,97,45,88,82,TRUE,Low
Hannah Burton,36,Male,6.1558557,113,40,87,80,TRUE,High
Alyssa Navarro,41,Female,3.812552124,147,61,44,77,TRUE,Low
Charles Rodriguez,44,Male,6.996879173,110,64,90,45,FALSE,High
Kayla Holmes,21,Female,6.659369648,133,44,78,52,FALSE,High
Brian Williams,22,Female,8.354523341,108,52,80,62,FALSE,High
Jack Ramirez,43,Female,6.079225856,137,46,83,58,FALSE,High
Natalie Black,43,Female,6.238867027,146,69,61,97,TRUE,High
Karen Gates,23,Female,4.822488488,135,93,52,83,TRUE,Low
Robert Gibbs,34,Female,2.274700412,86,63,83,42,TRUE,Low
Matthew Young,34,Female,1.236093902,88,52,88,98,FALSE,Low
Shelley Jones,29,Male,1.973920726,113,69,75,49,FALSE,Low
Richard Thomas,28,Male,6.27012057,109,86,85,100,FALSE,High
Kimberly Lee,39,Male,7.306355611,82,94,60,82,TRUE,High
Jennifer Hodge,45,Female,7.66087912,127,100,82,76,TRUE,High
Tina Bryant,44,Male,9.323838384,88,57,60,83,FALSE,High
Derek Thompson,34,Female,9.9934253,84,44,68,45,TRUE,High
Cathy Murray,26,Female,1.265624584,123,63,65,97,FALSE,Low
Spencer Andrews,19,Female,6.33563765,124,40,53,49,TRUE,High
Kenneth Perry,19,Female,6.135722064,119,47,53,84,FALSE,High
Dr. Jonathan Brown,29,Female,2.696344847,129,65,77,87,TRUE,Low
Robert Williams,22,Female,5.920095247,119,67,70,60,FALSE,High
Michele Jackson,35,Female,8.123077561,94,60,65,47,FALSE,High
Deanna Mann,24,Male,4.641510788,104,65,89,78,FALSE,Low
Nicole Burnett,19,Female,7.905214853,93,85,60,73,TRUE,High
Elizabeth Warren MD,18,Female,7.559273031,106,46,65,74,FALSE,High
James Moore,42,Female,7.75405297,92,82,72,72,FALSE,High
Henry Vance,22,Female,5.330655798,102,69,65,56,TRUE,High
Kyle Williams,30,Female,9.239246525,144,85,88,58,TRUE,High
Dr. Ashley Huynh,45,Male,1.619489367,84,52,70,87,FALSE,Low
Whitney Carroll,30,Female,8.716312518,125,54,88,63,TRUE,High
Brandon Adams,25,Male,1.894865541,130,84,69,90,TRUE,Low
Eduardo Reynolds,44,Female,5.455030672,119,41,71,46,TRUE,High
William Holt,23,Male,3.659601452,120,49,65,43,FALSE,Low
Jodi Mendez,41,Male,8.007395066,125,81,80,70,TRUE,High
Carla Green,20,Male,8.966209497,87,61,79,95,TRUE,High
Stacey Wheeler,37,Female,2.287057833,143,42,92,64,FALSE,Low
Kim Smith,45,Male,6.262979148,142,42,83,82,FALSE,High
Jamie Shaw,45,Male,6.238114149,134,95,74,93,TRUE,High
Kimberly Shannon,33,Female,8.049930576,149,82,45,90,FALSE,High
Lisa Conway,22,Male,4.843069667,118,100,81,60,TRUE,Low
Joseph Acosta,37,Female,1.539163964,108,54,95,45,TRUE,Low
Thomas Smith,33,Female,3.452167473,149,54,65,70,FALSE,Low
Eric Crawford,40,Male,9.337608498,122,71,54,58,FALSE,High
Jessica Valentine,42,Male,2.4836917,148,45,79,100,FALSE,Low
Andrea Roman,37,Male,8.138721717,107,82,65,55,FALSE,High
Nicole Henderson,43,Male,1.654536993,96,90,66,54,FALSE,Low
Allen Phelps,23,Male,4.740616218,142,88,86,59,FALSE,Low
Nicholas Williams,37,Female,6.711463607,89,98,77,79,TRUE,High
Heather Campbell,39,Female,8.126574691,90,41,98,53,FALSE,High
Tracy Durham,18,Female,4.542783371,139,73,96,47,FALSE,Low
Danny Lowe,23,Male,6.212170306,144,50,58,81,TRUE,High
Anthony Velasquez,29,Male,3.267935604,104,70,70,95,TRUE,Low
Sean Mendez,32,Male,8.208206696,122,87,80,46,TRUE,High
John Kelley,18,Female,7.741029175,98,54,48,55,FALSE,High
Jodi Reynolds DDS,27,Male,5.752483066,84,77,60,59,FALSE,High
Robert Adams,28,Female,8.370943172,117,81,59,85,TRUE,High
Cathy Williams,37,Male,7.787963898,135,79,89,67,FALSE,High
Justin Morgan,28,Male,8.349554473,103,99,81,62,TRUE,High
Stephanie Douglas,18,Female,7.639041732,146,73,68,69,TRUE,High
David Jenkins,20,Female,1.660265555,102,82,85,95,TRUE,Low
Elizabeth Hernandez,36,Male,9.603925497,119,96,63,85,TRUE,High
Jessica Robinson,22,Female,3.446758385,97,54,73,97,TRUE,Low
Geoffrey Wilkerson,28,Male,5.290830338,118,71,41,63,TRUE,High
Julie Wright,38,Female,7.194801919,123,53,75,50,FALSE,High
Katherine Madden,35,Male,1.614853947,145,52,60,90,TRUE,Low
Joseph Cervantes,28,Male,1.301857454,134,87,75,77,FALSE,Low
Sarah Brown,42,Female,1.256876597,116,83,88,97,TRUE,Low
Brittany Dunn,38,Male,1.737477943,130,66,57,40,TRUE,Low
Daniel Holden,31,Female,1.525107328,102,90,100,74,FALSE,Low
Adam Grant,37,Male,7.118082393,133,69,59,69,TRUE,High
Johnny Barrett,33,Female,6.467321435,134,40,96,87,FALSE,High
William Watson,45,Female,6.755124599,121,93,100,80,FALSE,High
Angela Martinez,40,Female,5.697644122,104,84,44,48,TRUE,High
Paul Hall,45,Female,9.900645185,84,55,83,40,TRUE,High
Kelly Williams,38,Female,4.907216861,109,47,43,53,TRUE,Low
Melissa Hughes,37,Male,9.7098682,113,72,87,74,TRUE,High
Mark Haas,43,Male,3.448441032,108,55,67,81,TRUE,Low
Tracy Manning,20,Female,8.14516913,83,48,58,69,TRUE,High
Karen Jackson,32,Male,4.187206667,149,59,91,67,TRUE,Low
Austin Boyd,41,Female,1.509936655,138,91,59,54,TRUE,Low
Dana Fletcher,36,Female,9.756493734,129,94,59,54,FALSE,High
Robert Smith,42,Male,2.715098905,148,64,40,72,FALSE,Low
Mark Frost,33,Female,6.892617832,95,87,80,64,FALSE,High
Maria Bailey,24,Male,7.60113036,133,100,90,67,TRUE,High
Mary Cox,43,Female,2.249114554,97,93,55,100,FALSE,Low
Kathryn Lambert,40,Male,5.136571876,94,67,53,51,TRUE,High
Ronald Kelly,22,Female,2.760748161,135,85,74,76,TRUE,Low
Julia Thomas,25,Female,4.382870988,102,66,48,63,TRUE,Low
Kayla Collins,18,Female,1.788125506,142,43,83,44,TRUE,Low
Sean Lopez,36,Male,2.148338408,135,89,68,60,FALSE,Low
Sherri Rasmussen,40,Female,6.572035935,126,77,40,75,TRUE,High
Meghan Allen,19,Male,3.146231503,97,44,56,100,TRUE,Low
Gina Ford,28,Male,4.402442517,93,79,48,99,TRUE,Low
Rebecca Sullivan,22,Male,7.813204308,119,75,95,55,TRUE,High
Kara Howard,36,Female,3.265691043,121,84,77,60,TRUE,Low
Ernest Copeland,19,Female,8.86020451,146,83,94,77,FALSE,High
Christina Davis,45,Male,1.974090951,104,66,87,83,TRUE,Low
Kevin Taylor,38,Female,9.789039844,138,80,48,100,FALSE,High
John Hernandez,19,Female,4.207546642,117,45,56,72,FALSE,Low
Michael Simon,45,Male,7.442740618,147,60,78,65,TRUE,High
Edward Pace,31,Female,3.304747735,88,43,72,81,FALSE,Low
Chloe Dominguez,22,Male,7.202030259,103,49,61,76,TRUE,High
Joshua Lynch,20,Male,4.855898167,92,87,97,47,FALSE,Low
Madeline Huang,32,Female,9.653370874,149,93,96,77,TRUE,High
Charles Williams,30,Female,3.865190855,116,82,75,92,FALSE,Low
Darlene Love,26,Male,3.434472604,108,89,84,75,TRUE,Low
Juan Castro,25,Female,3.2583952,134,42,93,58,FALSE,Low
Julie Henry,26,Male,6.625729135,133,72,100,79,TRUE,High
Sharon Bell,34,Male,4.674619726,137,88,71,63,TRUE,Low
Amy Montgomery,41,Male,9.361572028,98,73,97,71,FALSE,High
David Vaughan,25,Male,6.317223866,128,77,88,88,FALSE,High
